state,area_nr,area_name,total_n,germans_n,foreigner_n,for_prop,pop_move_n,pop_migr_background_n,income,unemp_n,unemp_prop,votes_total,afd_votes,afd_prop,east,east_num,state_id,enjoyer,harmony_seeker,hedonist,self_determined,appreciater,type_unknown,conformist,responsibility_denier,total_n_z,germans_n_z,foreigner_n_z,for_prop_z,pop_move_n_z,pop_migr_background_n_z,income_z,unemp_n_z,unemp_prop_z,votes_total_z,afd_votes_z,afd_prop_z,afd_prop_log
Sachsen,152,Leipzig I,275.2,254.8,20.399999999999977,7.4,7540.48,22.2912,16542,22.841600000000003,8.3,159937,33289,0.20813820441798958,yes,1,13,NA,NA,NA,NA,NA,1,NA,NA,0.009670641901204183,0.31599746869162804,-0.45661307500055015,-0.5014662441522304,2.6301407315945915,-1.0224218098180946,-1.9223487957623657,0.8921102923741144,0.8987175718214352,0.21958344790669043,1.6272612072454573,1.4747914024385194,-1.5695529756089546
Sachsen,153,Leipzig II,285.2,263.7,21.5,7.5,7814.48,23.1012,16542,23.6716,8.3,173798,27769,0.15977744277839792,yes,1,13,NA,NA,NA,NA,NA,1,NA,NA,0.2737365714409514,0.631983063135972,-0.3977581781209469,-0.48293244847837175,2.8233418203259735,-0.995610812568828,-1.9223487957623657,1.0134814174881333,0.8987175718214352,0.9120022645741618,0.9683914291260219,0.5893877709748407,-1.8339734146977118
Sachsen,154,Leipzig-Land,258.4,253.1,5.299999999999983,2,2248.0799999999995,7.235199999999999,19319,17.054399999999998,6.6,159392,42824,0.26867094960851234,yes,1,13,NA,NA,NA,NA,NA,0.96875,NA,0.03125,-0.4339601197255715,0.25564066975282007,-1.2645302958023596,-1.5022912105406,-1.1016017574636745,-1.520775358688411,-0.7355264564820748,0.045846466759835565,0.19786126351085578,0.1923582653741335,2.765363260573141,2.5830434356380305,-1.3142678837997928
Sachsen,155,Meißen,245.2,238.6,6.599999999999994,2.7,2697.2,8.0916,19013,17.6544,7.2,150919,49618,0.3287723878371842,yes,1,13,0.03125,0.0625,NA,0.0625,NA,0.75,0.0625,0.03125,-0.7825271467180376,-0.2591673211958314,-1.1949745085810113,-1.3725546408235894,-0.7849211991752137,-1.4924285215967175,-0.8663034229277965,0.13358462949286157,0.44522231350282504,-0.23090590269624273,3.5762982737150693,3.6833989689200193,-1.1123895979238836
Sachsen,156,Bautzen I,259.3,254.1,5.200000000000017,2,1063.1299999999999,8.297600000000001,18623,17.8917,6.9,158833,52040,0.3276397222239711,yes,1,13,NA,NA,NA,NA,NA,1,NA,NA,-0.41019418606699337,0.2911446691285891,-1.269880740973231,-1.5022912105406,-1.9371259548806483,-1.4856099222962866,-1.0329799487899907,0.16828507285377342,0.32154178850684056,0.16443372035450168,3.8653893249116766,3.662661780067478,-1.1158406821437539
Sachsen,157,Görlitz,260,251,9,3.5,1950,11.7,17483,26.52,10.2,153713,50553,0.3288791448999109,yes,1,13,NA,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.05263157894736842,0.8421052631578947,0.03508771929824561,NA,-0.39170957099921133,0.1810822710637052,-1.066563824480061,-1.2242842754327197,-1.3117819783726168,-1.3729904938507258,-1.5201882551564048,1.4300037220360506,1.6820275634626698,-0.09133313206144618,3.687900310407401,3.6853535099118884,-1.1120649364326527
Sachsen,158,Sächsische Schweiz-Osterzgebirge,247.4,240.8,6.599999999999994,2.7,2894.58,7.174600000000001,18735,15.8336,6.4,154371,54746,0.3546391485447396,yes,1,13,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.7209302325581395,0.023255813953488372,0.06976744186046512,-0.7244326422192927,-0.18105852256913885,-1.1949745085810113,-1.3725546408235894,-0.6457459039423665,-1.5227812184826155,-0.9851138695680273,-0.13267144834762715,0.11540758018019973,-0.05846309516892788,4.188378748750661,4.156975543982101,-1.036654489448459
Sachsen,159,Dresden I,294.4,274.2,20.19999999999999,6.8,3621.12,21.4912,17638,20.902399999999997,7.1,181068,41796,0.23083040625621312,yes,1,13,NA,NA,NA,NA,NA,1,NA,NA,0.5166772266175186,1.0047750565815472,-0.46731396534229536,-0.6126690181953827,-0.13345276888069457,-1.0489018071013207,-1.453945020518866,0.6085405504209741,0.4039954718374966,1.2751712132194628,2.6426607004451013,1.8902471817168445,-1.4660720101476503
Sachsen,160,Dresden II – Bautzen II,296.4,284.8,11.599999999999966,4,3319.6799999999994,19.562399999999997,17797,20.747999999999998,7,185136,43119,0.23290445942442312,yes,1,13,NA,NA,NA,NA,NA,1,NA,NA,0.5694904125254681,1.3811174499647,-0.9274522500373671,-1.1316152970634261,-0.34600217102371583,-1.1127450805511792,-1.3859922830519713,0.5859625965443424,0.3627686301721686,1.4783859701780713,2.8005745983530748,1.9282195821655272,-1.4571269548967773
Sachsen,161,Mittelsachsen,246.8,239,7.800000000000011,3.2,1801.64,6.4168,18604,16.042,6.5,148887,46521,0.31245844163694614,yes,1,13,NA,NA,NA,NA,NA,1,NA,NA,-0.7402765979916774,-0.2449657214455236,-1.1307691665305353,-1.2798856624542958,-1.4163926116725722,-1.5478643959091514,-1.041100087229431,-0.1021970598250227,0.15663442184552775,-0.332413372248822,3.206638907259292,3.384718246791594,-1.1632838054109766
Sachsen,162,Chemnitz,248.6,231.5,17.099999999999994,6.9,6140.42,16.159,18611,20.385199999999998,8.2,145888,35456,0.243035753454705,yes,1,13,1,NA,NA,NA,NA,NA,NA,NA,-0.6927447306745234,-0.5112457167637916,-0.63317776563935535,-0.5941352225215238,1.642939577254233,-1.2253976089933438,-1.0381084572780583,0.5329102541451061,0.8574907301561064,-0.482226807872929,1.885915339344156,2.113706415327686,-1.4145467129062121
Sachsen,163,Chemnitzer Umland – Erzgebirgskreis II,219.2,216.5,2.6999999999999886,1.2,745.28,5.48,18445,14.0288,6.4,137168,36741,0.2678540184299545,yes,1,13,NA,0.075,NA,NA,0.025,0.9,NA,NA,-1.4690985635213805,-1.0438057074003275,-1.4036418702450553,-1.6505615759314698,-2.161246268943676,-1.5788724727278094,-1.1090528246963256,-0.39658784184856877,0.11540758018019973,-0.9178297283938401,2.0392935395042056,2.5680868094884772,-1.3173131542291403
Sachsen,164,Erzgebirgskreis I,267.5,261.6,5.899999999999977,2.2,26.75,4.815,18124,16.585,6.2,163962,47948,0.29243361266634954,yes,1,13,NA,0.020833333333333332,NA,NA,NA,0.9791666666666666,NA,NA,-0.1936601238444009,0.5574246644468581,-1.2324276247771226,-1.4652236191928827,-2.6678914451705364,-1.600883970469491,-1.2462404267521316,-0.022794022551634464,0.0329538968495433,0.42065016294071195,3.37696629374053,3.0180975466847912,-1.229517603313984
Sachsen,165,Zwickau,251.1,243.7,7.400000000000006,3,1707.48,7.7841,18656,16.0704,6.4,148817,38955,0.26176444895408457,yes,1,13,NA,NA,NA,NA,NA,1,NA,NA,-0.6267282482895866,-0.07809692437940938,-1.1521709472140274,-1.3169532538020132,-1.4827860953037655,-1.5026067705524573,-1.018876550447805,-0.09804412012232647,0.11540758018019973,-0.3359101846841963,2.3035576135542835,2.4565971069861177,-1.3403102294022708
Sachsen,166,Vogtlandkreis,232.3,226.4,5.900000000000006,2.5,1835.17,8.130500000000001,18566,15.564100000000002,6.7,140831,37218,0.2642742009926792,yes,1,13,NA,NA,NA,NA,0.05128205128205128,0.9487179487179487,NA,NA,-1.123172195824311,-0.6923161135802136,-1.232427624777121,-1.4096222321713068,-1.3927501572741663,-1.4911409317288205,-1.0573403641083114,-0.17208050644187772,0.23908810517618417,-0.73484652909704,2.0962284822873523,2.5025464157584967,-1.3307680747254944
Hessen,167,Waldeck,235,219.9,15.099999999999994,6.5,3783.5000000000005,37.365,21290,10.34,4.4,140730,16410,0.11660626732040076,no,0,7,NA,0.06060606060606061,NA,0.030303030303030304,NA,0.8787878787878788,NA,0.030303030303030304,-1.0518743948485796,-0.9230921095227125,-0.7401866690568136,-0.6682704052169587,-0.018956444836162142,-0.5234790810082262,0.10683106268301465,-0.9360020663312114,-0.7091292531263638,-0.7398919298966514,-0.38742411610199706,-0.20100332769994583,-2.148952255906477
Hessen,168,Kassel,299.3,263.2,36.10000000000002,12,4459.570000000001,73.9271,19633,21.8489,7.3,165395,17286,0.10451343752834125,no,0,7,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.36363636363636365,NA,0.2727272727272727,NA,NA,0.6460695320919957,0.6142310634480874,0.38340681682649963,0.3510883568452697,0.45774961377195944,0.6867263048280781,-0.6013304843776415,0.7469475021323229,0.48644915516815307,0.49223490893915983,-0.2828643469656519,-0.4224025581826207,-2.258439627056146
Hessen,169,Werra-Meißner – Hersfeld-Rotenburg,221.9,207.2,14.700000000000017,6.6,3727.92,31.066,19842,11.538800000000002,5.2,131063,17173,0.13102858930438033,no,0,7,0.047619047619047616,0.023809523809523808,NA,NA,0.09523809523809523,0.7380952380952381,0.047619047619047616,0.047619047619047616,-1.3978007625456483,-1.3739929015949803,-0.761588449740304,-0.6497366095431001,-0.058146651083206935,-0.7319759596170283,-0.5120089615437989,-0.7607012171906256,-0.3793145198037384,-1.2228017272218406,-0.2963520797423722,0.06304495908923169,-2.032339740626909
Hessen,170,Schwalm-Eder,237.4,224,13.400000000000006,5.7,2350.26,34.8978,20606,11.395199999999999,4.8,143054,18504,0.12934975603618215,no,0,7,0.07317073170731707,NA,0.024390243902439025,NA,0.04878048780487805,0.8292682926829268,NA,0.024390243902439025,-0.98849857175904,-0.7775257120820596,-0.8311442369616525,-0.8165407706078283,-1.0295532638630442,-0.6051433926296959,-0.18549392113683374,-0.7816998841380635,-0.5442218864650513,-0.6237977570422252,-0.1374832980979939,0.03230836558058462,-2.0452352564270058
Hessen,171,Marburg,245.2,220.8,24.399999999999977,10,4143.879999999999,46.3428,19718,9.808,4,140784,16127,0.11455136947380384,no,0,7,0.043478260869565216,0.08695652173913043,0.13043478260869565,NA,NA,0.6956521739130435,0.043478260869565216,NA,-0.7825271467180376,-0.8911385100845202,-0.24259526816563362,-0.019587556631904278,0.23515234478798064,-0.22631393149654142,-0.5650035492538299,-1.013796570621161,-0.8740366197876767,-0.737194388875077,-0.42120312827732315,-0.238625026655454,-2.166731914904826
Hessen,172,Lahn-Dill,275.4,250.9,24.49999999999997,8.9,2919.24,61.13879999999999,21649,15.422399999999998,5.6,152795,20930,0.13698092215059393,no,0,7,0.13333333333333333,0.06666666666666667,NA,0.06666666666666667,0.03333333333333333,0.6333333333333333,0.03333333333333333,0.03333333333333333,0.014951960491998829,0.1775318711261285,-0.23724482299476102,-0.2234593090443499,-0.6283578059565422,0.26343361825672634,0.2602589416177012,-0.19280133587399453,-0.21440715314242598,-0.13719132942821183,0.15208519496681588,0.17202209135597155,-1.9879136172260297
Hessen,173,Gießen,286.5,258.1,28.399999999999977,9.9,3352.0499999999997,63.603,19880,16.617,5.8,164311,20357,0.12389310514816415,no,0,7,0.13636363636363635,0.11363636363636363,0.06818181818181818,0.1590909090909091,0.045454545454545456,0.3409090909090909,0.06818181818181818,0.06818181818181818,0.30806514228111886,0.43316066663166636,-0.0285774613307171,-0.03812135230576291,-0.32317764824183665,0.34499862988838415,-0.49576868466491847,-0.01811465387253975,-0.13195346981176956,0.4380842706542209,0.08369164734680928,-0.06759366962486087,-2.0883361404171543
Hessen,174,Fulda,271,251.9,19.099999999999994,7,4607,43.36,20727,9.214,3.4,158626,25134,0.1584481736915764,no,0,7,0.030303030303030304,NA,NA,0.030303030303030304,0.06060606060606061,0.8787878787878788,NA,NA,-0.10123704850548937,0.21303587050189757,-0.5261688622218971,-0.5756014268476652,0.5617044915517678,-0.3250446013670501,-0.13378146054881962,-1.1006573517268563,-1.1213976697796457,0.15409314643846628,0.6538765984476321,0.565051105530336,-1.8423277189982448
Hessen,175,Main-Kinzig – Wetterau II – Schotten,232.2,212.3,19.899999999999977,8.6,2879.2799999999997,52.245,21761,10.681199999999999,4.6,136022,20921,0.1538060019702695,no,0,7,0.12222222222222222,0.2111111111111111,0.044444444444444446,0.1111111111111111,0.15555555555555556,0.12222222222222222,0.08888888888888889,0.14444444444444443,-1.125812855119709,-1.1929225047785572,-0.4833653008549147,-0.27906069606592615,-0.656534139918973,-0.030951131540219525,0.30812502083966464,-0.8861082977903643,-0.6266755697957077,-0.9750775434072535,0.15101095076336027,0.48006080429078274,-1.872063198157924
Hessen,176,Hochtaunus,250.3,218.9,31.400000000000006,12.5,3579.2900000000004,57.3187,27206,10.012,4,144609,16132,0.11155598890802094,no,0,7,0.19090909090909092,0.13636363636363635,0.11818181818181818,0.13636363636363635,0.13636363636363635,0.03636363636363636,0.15454545454545454,0.09090909090909091,-0.6478535226527659,-0.9585961088984816,0.13193589379547183,0.4437573352145632,-0.16294766501804345,0.13698832122966131,2.6351857473002998,-0.9839655952919321,-0.8740366197876767,-0.5461185665135535,-0.42060632594207004,-0.29346537119603056,-2.1932286714405733
Hessen,177,Wetterau I,237.7,211,26.69999999999999,11.2,4135.98,45.4007,22008,10.696499999999999,4.5,137220,15895,0.11583588398192683,no,0,7,0.19736842105263158,0.13157894736842105,0.06578947368421052,0.18421052631578946,0.1513157894736842,0.019736842105263157,0.125,0.125,-0.980576593872848,-1.2390777039670575,-0.11953502923555602,0.20281799145439997,0.2295819484340469,-0.2574974382972005,0.4136868205523877,-0.8838709746406721,-0.6679024114610357,-0.9152320962989907,-0.44889475663306755,-0.2151077417409669,-2.155580882899979
Hessen,178,Rheingau-Taunus – Limburg,294,262.7,31.30000000000001,10.6,3351.6,52.332,22673,14.112,4.8,171621,20364,0.11865680773331935,no,0,7,0.2018348623853211,0.1559633027522936,0.11926605504587157,0.1926605504587156,0.07339449541284404,0.045871559633027525,0.14678899082568808,0.06422018348623854,0.5061145894359294,0.5964790637602029,0.1265854486245992,0.09161521741124785,-0.32349494929997197,-0.02807143183566857,0.6978916659327958,-0.3844214832829225,-0.5442218864650513,0.8032513978340214,0.08452717061616363,-0.16346140597440367,-2.1315199211486195
Hessen,179,Wiesbaden,276.2,227.9,48.29999999999998,17.5,745.74,93.3556,22243,20.162599999999998,7.3,138226,15496,0.11210626076136183,no,0,7,NA,NA,0.5,0.25,NA,NA,0.25,NA,0.03607723485517891,-0.63906011451656,1.036161127672993,1.370447118907498,-2.1609219167509153,1.3298095888495276,0.5141201117770432,0.5003593957711535,0.48644915516815307,-0.864977906156326,-0.49651958298626586,-0.2833908256197797,-2.188308100674431
Hessen,180,Hanau,254.2,213.2,41,16.1,3507.96,62.533199999999994,21744,11.9474,4.7,132320,18625,0.14075725513905682,no,0,7,0.2196969696969697,0.15151515151515152,0.10606060606060606,0.1590909090909091,0.12878787878787878,0.015151515151515152,0.06060606060606061,0.1590909090909091,-0.544867810132265,-1.1609689053403658,0.6455786301992712,1.1109739794734765,-0.21324340829983007,0.3095882535213897,0.3008596338149023,-0.7009515283694353,-0.5854487281303793,-1.1600089667751907,-0.1230406815848686,0.24116035196731453,-1.9607184670097582
Hessen,181,Main-Taunus,278,237.2,40.80000000000001,14.7,3753,71.446,26355,10.563999999999998,3.8,158860,16395,0.1032040790633262,no,0,7,0.20603015075376885,0.16080402010050251,0.07035175879396985,0.1507537688442211,0.1658291457286432,NA,0.19095477386934673,0.05527638190954774,0.08360910217233372,-0.30887292032190833,0.6348777398575259,0.8515008400394545,-0.040462405443122844,0.6046019032538126,2.2714890203548452,-0.9032464855775486,-0.956490303118333,0.1657824908652889,-0.3892145231077564,-0.4463746938667481,-2.2710469009083742
Hessen,182,Frankfurt am Main I,365.1,250,115.10000000000002,31.4,5987.639999999999,161.37420000000003,20555,22.636200000000002,6.2,143049,13329,0.09317786213115785,no,0,7,0.28888888888888886,0.08888888888888889,0.1111111111111111,0.1111111111111111,0.06666666666666667,NA,0.1111111111111111,0.2222222222222222,2.383623348463533,0.14557827168793613,4.610258501816101,3.946644717573857,1.5352123424499242,3.581225017860588,-0.2072900822111207,0.8620745946651752,0.0329538968495433,-0.6240475293590376,-0.7551737150849644,-0.629937743343556,-2.373245116287064
Hessen,183,Frankfurt am Main II,367.6,277.4,90.20000000000005,24.6,6028.639999999999,162.47920000000002,20555,22.791200000000003,6.2,170775,13737,0.08043917435221783,no,0,7,0.28888888888888886,0.08888888888888889,0.1111111111111111,0.1111111111111111,0.06666666666666667,NA,0.1111111111111111,0.2222222222222222,2.44963983084847,1.1183878545840078,3.277997654268747,2.686346611751466,1.564121994413379,3.6178005141080436,-0.2072900822111207,0.8847402867045403,0.0329538968495433,0.7609899218293551,-0.7064746445283105,-0.8631615396024173,-2.520253978274845
Hessen,184,Groß-Gerau,266,213.4,52.599999999999994,19.8,5054,85.38600000000001,20066,15.427999999999999,5.8,131180,15943,0.12153529501448392,no,0,7,0.25210084033613445,0.16806722689075632,0.05042016806722689,0.1092436974789916,0.15966386554621848,0.008403361344537815,0.11764705882352941,0.13445378151260504,-0.233270013275363,-1.1538681054652116,1.2662302700205288,1.7967244194062484,0.876890209299679,1.066015855914029,-0.416276803099872,-0.1919824463551528,-0.13195346981176956,-1.2169570550084292,-0.44316545421463766,-0.11076117947965332,-2.1075505644403614
Hessen,185,Offenbach,355.2,267.8,87.39999999999998,24.6,6251.52,130.71359999999999,20901,23.443199999999997,6.6,161293,19051,0.11811423930362756,no,0,7,0.19724770642201836,0.12844036697247707,0.1743119266055046,0.13302752293577982,0.0871559633027523,NA,0.1743119266055046,0.10550458715596331,2.1221980782191823,0.7775494605766259,3.128185189484302,2.686346611751466,1.721277682940571,2.566359261982981,-0.05941808747184065,0.9800824235410941,0.19786126351085578,0.2873217002262266,-0.07219312262130348,-0.1733949149118099,-2.136102993160015
Hessen,186,Darmstadt,341.8,289.7,52.10000000000002,15.2,6425.84,91.9442,22135,17.773600000000002,5.2,190532,18685,0.0980675162177482,no,0,7,0.20212765957446807,0.10638297872340426,0.0851063829787234,0.1702127659574468,0.13829787234042554,0.0425531914893617,0.1276595744680851,0.1276595744680851,1.7683497326359217,1.5550870469059677,1.2394780441661657,0.9441698184087479,1.8441930617276308,1.283092253642596,0.4679635353844356,0.15101527782248977,-0.3793145198037384,1.7479402544820664,-0.11587905356183126,-0.540416459184871,-2.32209909652504
Hessen,187,Odenwald,319.2,279.7,39.5,12.4,5266.8,80.1192,22034,15.640800000000002,4.9,182234,22259,0.12214515403272715,no,0,7,0.1326530612244898,0.061224489795918366,0.09183673469387756,0.15306122448979592,0.09183673469387756,0.15306122448979592,0.20408163265306123,0.11224489795918367,1.171560731876092,1.200047053148277,0.5653219526361775,0.4252235395407046,1.0269383541246355,0.8916847937999094,0.4247985889432006,-0.16086464463917252,-0.5029950447997229,1.3334181175001258,0.31071525567709296,-0.09959569384364195,-2.102545154331197
Hessen,188,Bergstraße,266.9,236.1,30.799999999999983,11.5,3950.12,48.57579999999999,22341,10.142199999999999,3.8,154080,19931,0.1293548805815161,no,0,7,0.11688311688311688,0.18181818181818182,0.05194805194805195,0.2077922077922078,0.16883116883116883,0.14285714285714285,0.07792207792207792,0.05194805194805195,-0.20950407961678635,-0.3479273196352541,0.09983322277023311,0.2584193784759762,0.09852956028946824,-0.1524016390797367,0.5560029310962612,-0.9649264139788657,-0.956490303118333,-0.07299984400741241,0.032844088383244166,0.032402187325620085,-2.045195639469215
Thüringen,189,Eichsfeld – Nordhausen – Kyffhäuserkreis,263.8,256.5,7.300000000000011,2.8,2057.64,7.3864,17475,18.9936,7.2,155929,32854,0.21069845891399291,yes,1,16,0.006711409395973154,NA,NA,0.026845637583892617,NA,0.9664429530201343,NA,NA,-0.2913645177741071,0.37635426763043506,-1.1575213923849,-1.3540208451497306,-1.2358835652666098,-1.5157706392018813,-1.5236072608151163,0.3294162087129754,0.44522231350282504,0.019365958749831255,1.5753394040784365,1.5216653256642598,-1.557327272323123
Thüringen,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis,273.3,264.3,9,3.3,3088.2900000000004,8.199000000000002,18020,18.584400000000002,6.8,160880,35821,0.22265663848831427,yes,1,16,0.11851851851851852,0.022222222222222223,0.02962962962962963,0.11851851851851852,0.037037037037037035,0.6,0.044444444444444446,0.02962962962962963,-0.0405018847113472,0.6532854627614342,-1.066563824480061,-1.261351866780437,-0.5091583751169794,-1.488873581961444,-1.2906875003153835,0.26957878172905203,0.2803149468415122,0.26669050685751833,1.929481909817633,1.7405993387326346,-1.5021244318569125
Thüringen,191,Jena – Sömmerda – Weimarer Land I,255.8,244.2,11.600000000000023,4.5,2506.84,10.4878,17558,15.348000000000003,6,153336,30421,0.19839437574998695,yes,1,16,0.0658682634730539,0.017964071856287425,NA,0.0658682634730539,0.18562874251497005,0.49101796407185627,0.10179640718562874,0.0718562874251497,-0.5026172614059049,-0.06034492469152484,-0.9274522500373641,-1.0389463186941328,-0.9191465979011473,-1.4131143097341343,-1.4881350771059827,-0.20368086805288907,-0.049499786481113126,-0.11016596474910484,1.2849353877442724,1.2963984037652612,-1.6174984325675177
Thüringen,192,Gotha – Ilm-Kreis,246.5,235,11.5,4.6,3401.7000000000003,9.86,17733,15.283,6.2,145876,35093,0.24056733115796977,yes,1,16,NA,NA,NA,0.07865168539325842,0.0449438202247191,0.8764044943820225,NA,NA,-0.7481985758778702,-0.38698171894859984,-0.9328026952082382,-1.020412523020274,-0.2881687648275548,-1.433894487602146,-1.413344328321665,-0.21318583568230062,0.0329538968495433,-0.4828262614332789,1.8425874898047798,2.0685137841238377,-1.424755265383913
Thüringen,193,Erfurt – Weimar – Weimarer Land II,280.7,264,16.69999999999999,6,4968.389999999999,18.5262,17262,19.0876,6.8,166151,30166,0.18155773964646615,yes,1,16,NA,0.16666666666666666,NA,0.08333333333333333,NA,0.75,NA,NA,0.15490690314806518,0.6426342629487031,-0.6545795463228473,-0.7609393835862522,0.8165254457730596,-1.1470432970322777,-1.6146382864783149,0.34316185420781575,0.2803149468415122,0.5300004832412022,1.2544984686463636,0.9881481148474446,-1.7061815510942702
Thüringen,194,Gera – Greiz – Altenburger Land,289.5,280.5,9,3.1,3010.8,8.9745,18134,24.897,8.6,174394,47274,0.27107583976512956,yes,1,16,NA,0.21348314606741572,NA,NA,0.011235955056179775,0.7528089887640449,NA,0.02247191011235955,0.3872849211430431,1.2284502526488927,-1.066563824480061,-1.2984194581281545,-0.5637976173279095,-1.4632045345950169,-1.241966669678742,1.1926719918432158,1.0223980968174193,0.9417751247382057,3.2965173389484104,2.6270729009679754,-1.3053566457217285
Thüringen,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis,278.4,269,9.399999999999977,3.4,3535.6799999999994,6.6815999999999995,18365,16.9824,6.1,169716,43739,0.25771877725140824,yes,1,16,NA,NA,0.04926108374384237,NA,NA,0.9507389162561576,NA,NA,0.094171739353923,0.8201542598275484,-1.0451620437965705,-1.2428180711065784,-0.19369766311868492,-1.5390995168084036,-1.1432428812834423,0.03531788723187259,-0.008272944815785095,0.7080881451284784,2.8745780879244607,2.3825277107273344,-1.3558862992076306
Thüringen,196,Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg,282.7,273.9,8.800000000000011,3.1,2063.71,7.0675,18845,13.286900000000001,4.7,168007,38677,0.23021064598498872,yes,1,16,NA,NA,0.12598425196850394,0.12598425196850394,NA,0.7480314960629921,NA,NA,0.20772008905601463,0.994123856768816,-1.0772647148218062,-1.2984194581281545,-1.2316035265490934,-1.5263262281189072,-0.9381025417607417,-0.505076080067955,-0.5854487281303793,0.6227159672419833,2.27037540371421,1.8789004209096332,-1.4687605370869457
Rheinland-Pfalz,197,Neuwied,309.8,287,22.80000000000001,7.4,3407.8,63.81880000000001,21726,16.4194,5.3,179082,19273,0.10762108978010074,no,0,11,0.029411764705882353,0.14705882352941177,0.051470588235294115,0.05514705882352941,0.13602941176470587,0.45955882352941174,0.03676470588235294,0.08455882352941177,0.9233387581087303,1.4592262485913916,-0.3282023908995984,-0.5014662441522304,-0.2838675727061628,0.3521416091555347,0.29316687108280104,-0.04700975546594977,-0.3380876781384104,1.175961648981558,-0.045695098936065326,-0.3655067092392176,-2.229138648786473
Rheinland-Pfalz,198,Ahrweiler,246.4,230.1,16.30000000000001,6.6,2784.32,39.6704,22014,9.856,4,149988,14436,0.09624769981598529,no,0,11,0.10852713178294573,0.050387596899224806,0.1124031007751938,0.09302325581395349,0.14728682170542637,0.20930232558139536,0.15503875968992248,0.12403100775193798,-0.7508392351732674,-0.5609513158898685,-0.6759813270063377,-0.6497366095431001,-0.7234917143201844,-0.4471703488372892,0.4162510747964214,-1.0067775176025189,-0.8740366197876767,-0.2774135080867207,-0.6230416780599255,-0.5737342150698186,-2.3408302041155427
Rheinland-Pfalz,199,Koblenz,257.2,234.1,23.099999999999994,9,2957.7999999999997,50.66839999999999,21059,12.86,5,149622,13697,0.09154402427450509,no,0,11,0.07692307692307693,0.04395604395604396,0.054945054945054944,0.0989010989010989,0.18681318681318682,0.4175824175824176,0.08791208791208792,0.03296703296703297,-0.4656480312703409,-0.4189353183867922,-0.31215105538698057,-0.20492551337049125,-0.6011686308416442,-0.0831365861861377,0.008107274287714973,-0.5675017828525031,-0.4617682031343949,-0.295696841677392,-0.7112490632103354,-0.6598505470806851,-2.3909352827991333
Rheinland-Pfalz,200,Mosel/Rhein-Hunsrück,219.5,205.4,14.099999999999994,6.4,2151.1000000000004,34.242,22334,8.9995,4.1,133703,12022,0.08991570869763581,no,0,11,0.08011869436201781,0.04747774480712166,NA,NA,0.0712166172106825,0.7270029673590505,0.03857566765578635,0.03560830860534125,-1.4611765856351877,-1.437900100471364,-0.7936911207655427,-0.6868042008908174,-1.1699836610591827,-0.6268503704026205,0.5530113011448885,-1.1320237449039132,-0.8328097781223486,-1.0909219439448674,-0.9111778455201278,-0.689662247228696,-2.408882617533882
Rheinland-Pfalz,201,Kreuznach,237.4,219.4,18,7.6,2184.08,42.0198,21362,15.193600000000002,6.4,138198,16195,0.11718693468791155,no,0,11,0.008130081300813009,NA,0.0975609756097561,0.12601626016260162,0.06097560975609756,0.6829268292682927,NA,0.024390243902439025,-0.98849857175904,-0.940844109210597,-0.5850237591014988,-0.4643986528045131,-1.146729019065165,-0.3694052168157749,0.13760211361141975,-0.22625882192952113,0.11540758018019973,-0.8663766311304757,-0.41308661651788087,-0.19037229174360534,-2.143984886825531
Rheinland-Pfalz,202,Bitburg,215.2,196.9,18.299999999999983,8.5,2195.0399999999995,29.4824,21839,8.3928,3.9,125050,10058,0.08043182726909236,no,0,11,0.024017467248908297,0.017467248908296942,0.043668122270742356,0.08733624454148471,0.002183406113537118,0.8013100436681223,0.021834061135371178,0.002183406113537118,-1.5747249353372794,-1.7396840951654011,-0.568972423588881,-0.29759449173978475,-1.1390009755159098,-0.7843931142391745,0.3414603260121035,-1.2207416504541244,-0.9152634614530049,-1.5231779154204919,-1.14560180280755,-0.863296052249849,-2.520345319573855
Rheinland-Pfalz,203,Trier,262.9,230.9,31.99999999999997,12.2,9911.33,40.2237,21106,11.0418,4.2,149881,11926,0.07956979203501445,no,0,11,NA,NA,0.11428571428571428,NA,NA,0.8857142857142857,NA,NA,-0.31513045143268525,-0.5325481163892528,0.16403856482070747,0.38815594819298693,4.3018589842179376,-0.4288561207162779,0.028193932532646074,-0.8333776619878155,-0.7915829364570202,-0.28275863566650716,-0.9226364503569876,-0.879078457258073,-2.531120755206585
Rheinland-Pfalz,204,Montabaur,272.6,251.7,20.900000000000034,7.7,3625.5800000000004,47.705,22579,9.813600000000001,3.6,161759,17822,0.11017624985317664,no,0,11,0.006153846153846154,0.08307692307692308,0.015384615384615385,0.006153846153846154,0.11076923076923077,0.6492307692307693,0.12,0.009230769230769232,-0.0589864997791292,0.20593507062674316,-0.42986084914618256,-0.4458648571306543,-0.13030796283784032,-0.181225116122528,0.6577183494429336,-1.0129776811023192,-1.0389439864489893,0.3106004801531469,-0.21888713662651832,-0.31872605626827094,-2.2056739240645027
